ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8283518,HT516568,09/27/2011 01:00:00 PM,003XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0123,001,2,32,06,1176426,1898846,2011,02/10/2018 03:50:01 PM,41.877788135,-87.627667799,"(41.877788135, -87.627667799)"
8282420,HT516867,09/27/2011 01:30:00 PM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0113,001,42,32,06,1176417,1899156,2011,02/04/2016 06:33:39 AM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8283471,HT516704,09/27/2011 02:45:00 PM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1122,011,28,27,11,1151987,1901284,2011,02/04/2016 06:33:39 AM,41.884994597,-87.717337582,"(41.884994597, -87.717337582)"
8284161,HT518335,09/27/2011 02:50:00 PM,0000X W 87TH ST,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,0634,006,21,44,08B,1176936,1847277,2011,02/10/2018 03:50:01 PM,41.736266551,-87.627350589,"(41.736266551, -87.627350589)"
8282278,HT516772,09/27/2011 03:24:31 PM,048XX W LAKE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,1532,015,28,25,18,1144147,1901839,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)"
8282282,HT516826,09/27/2011 03:30:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8282325,HT516949,09/27/2011 04:05:00 PM,001XX W CERMAK RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,2111,009,25,34,11,1175616,1889758,2011,02/10/2018 03:50:01 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
8282445,HT517063,09/27/2011 05:45:00 PM,011XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,true,false,0132,001,2,32,14,1176516,1895374,2011,02/10/2018 03:50:01 PM,41.868258726,-87.627442185,"(41.868258726, -87.627442185)"
8282448,HT517052,09/27/2011 05:47:00 PM,015XX N PULASKI RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA BUS STOP,true,false,2535,025,30,23,14,1149434,1910041,2011,02/04/2016 06:33:39 AM,41.909074617,-87.726485228,"(41.909074617, -87.726485228)"
8282539,HT517114,09/27/2011 06:00:00 PM,063XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0725,007,16,67,03,1166756,1862726,2011,02/10/2018 03:50:01 PM,41.778883826,-87.664206366,"(41.778883826, -87.664206366)"
8283530,HT517868,09/27/2011 07:15:00 PM,062XX S STEWART AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0711,007,20,68,03,1174702,1863345,2011,02/04/2016 06:33:39 AM,41.780409069,-87.635057334,"(41.780409069, -87.635057334)"
8282500,HT517172,09/27/2011 07:19:00 PM,067XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0331,003,5,43,06,1193387,1860848,2011,02/10/2018 03:50:01 PM,41.773120341,-87.566637641,"(41.773120341, -87.566637641)"
8282538,HT517222,09/27/2011 07:40:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8305916,HT517584,09/28/2011 01:33:00 AM,001XX W CERMAK RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,2111,009,25,34,03,1175616,1889758,2011,02/10/2018 03:50:01 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
8283491,HT517599,09/28/2011 03:05:00 AM,0000X W CTA 95TH ST LN,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,0634,006,21,49,08B,1177779,1842365,2011,02/04/2016 06:33:39 AM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
8282924,HT517614,09/28/2011 03:30:00 AM,011XX W WILSON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,2311,019,46,3,03,1167963,1930704,2011,02/10/2018 03:50:01 PM,41.965394976,-87.657820148,"(41.965394976, -87.657820148)"
8282951,HT517627,09/28/2011 04:00:00 AM,022XX S FRANKLIN EXT RYAN ER OB,031A,ROBBERY,ARMED: HANDGUN,CTA TRAIN,false,false,2111,009,25,34,03,1175521,1889587,2011,02/10/2018 03:50:01 PM,41.852401193,-87.631268719,"(41.852401193, -87.631268719)"
8283631,HT517679,09/28/2011 04:30:00 AM,034XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1133,011,28,27,06,1153710,1897817,2011,02/10/2018 03:50:01 PM,41.875446677,-87.711102716,"(41.875446677, -87.711102716)"
8284343,HT518706,09/28/2011 07:30:00 AM,056XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,1513,015,29,25,08B,1139160,1894125,2011,02/10/2018 03:50:01 PM,41.865592354,-87.764615193,"(41.865592354, -87.764615193)"
8293280,HT517726,09/28/2011 08:11:00 AM,010XX W GARFIELD BLVD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,false,false,0934,009,16,61,14,1170439,1868350,2011,02/10/2018 03:50:01 PM,41.794237296,-87.650540458,"(41.794237296, -87.650540458)"
8283889,HT518087,09/28/2011 08:55:00 AM,071XX S DREXEL AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,0324,003,5,69,06,1183464,1857962,2011,02/04/2016 06:33:39 AM,41.765437873,-87.603102235,"(41.765437873, -87.603102235)"
8283600,HT517825,09/28/2011 09:35:00 AM,009XX W FULLERTON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA PLATFORM,true,false,1933,019,43,7,04A,1169564,1916140,2011,02/04/2016 06:33:39 AM,41.925395988,-87.652359093,"(41.925395988, -87.652359093)"
8283559,HT517965,09/28/2011 10:57:00 AM,0000X W CTA 69TH ST LN,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0731,003,6,69,11,1177340,1859132,2011,02/10/2018 03:50:01 PM,41.768788957,-87.625513163,"(41.768788957, -87.625513163)"
8283644,HT518079,09/28/2011 12:02:00 PM,013XX W MORSE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,true,false,2431,024,49,1,11,1165794,1946184,2011,02/10/2018 03:50:01 PM,42.007919177,-87.665351128,"(42.007919177, -87.665351128)"
8283650,HT518052,09/28/2011 12:02:00 PM,013XX W MORSE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,true,false,2431,024,49,1,11,1165794,1946184,2011,02/04/2016 06:33:39 AM,42.007919177,-87.665351128,"(42.007919177, -87.665351128)"
8409928,HT518058,09/28/2011 12:36:00 PM,0000X E 103RD PL,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0512,005,9,49,06,1178172,1836353,2011,02/04/2016 06:33:39 AM,41.706261756,-87.623152492,"(41.706261756, -87.623152492)"
8283989,HT518207,09/28/2011 01:40:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8284193,HT518496,09/28/2011 02:10:00 PM,028XX W 71ST ST,0880,THEFT,PURSE-SNATCHING,CTA BUS,false,false,0831,008,18,66,06,1158850,1857437,2011,02/10/2018 03:50:01 PM,41.764535195,-87.693334867,"(41.764535195, -87.693334867)"
8284463,HT518852,09/28/2011 02:30:00 PM,051XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0815,008,23,62,06,1150563,1870470,2011,02/10/2018 03:50:01 PM,41.800464977,-87.723370404,"(41.800464977, -87.723370404)"
8284187,HT518350,09/28/2011 03:00:00 PM,053XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0815,008,23,62,06,1150606,1868988,2011,02/10/2018 03:50:01 PM,41.79639731,-87.723251281,"(41.79639731, -87.723251281)"
8288380,HT521164,09/28/2011 03:30:00 PM,022XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0134,001,3,33,06,1176662,1889603,2011,02/04/2016 06:33:39 AM,41.852419423,-87.627080475,"(41.852419423, -87.627080475)"
8284210,HT518534,09/28/2011 04:15:00 PM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1122,011,28,27,11,1151988,1901284,2011,02/10/2018 03:50:01 PM,41.884994578,-87.71733391,"(41.884994578, -87.71733391)"
8284406,HT518618,09/28/2011 04:30:00 PM,003XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0123,001,2,32,06,1176426,1898874,2011,02/10/2018 03:50:01 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
8285150,HT518553,09/28/2011 05:09:52 PM,071XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0833,008,13,65,06,1150938,1857056,2011,02/10/2018 03:50:01 PM,41.763647552,-87.722344693,"(41.763647552, -87.722344693)"
8284420,HT518703,09/28/2011 06:10:00 PM,012XX N CLARK ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1821,018,42,8,06,1175314,1908524,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
8284332,HT518745,09/28/2011 06:55:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8284395,HT518793,09/28/2011 06:55:00 PM,0000X W 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,true,false,0634,006,21,44,18,1177549,1847286,2011,02/04/2016 06:33:39 AM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
8284314,HT518756,09/28/2011 07:10:00 PM,001XX W 33RD ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0924,009,11,34,11,1175704,1883105,2011,02/10/2018 03:50:01 PM,41.834609981,-87.630791672,"(41.834609981, -87.630791672)"
8284452,HT518832,09/28/2011 07:15:00 PM,070XX S CALIFORNIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0831,008,18,66,03,1158921,1857936,2011,02/10/2018 03:50:01 PM,41.765903076,-87.693061017,"(41.765903076, -87.693061017)"
8284384,HT518807,09/28/2011 07:35:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8284464,HT518822,09/28/2011 07:35:00 PM,001XX E 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,true,false,2112,002,3,35,08B,1177990,1881827,2011,02/10/2018 03:50:01 PM,41.83105144,-87.622442607,"(41.83105144, -87.622442607)"
8284415,HT518824,09/28/2011 08:00:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8284708,HT519088,09/28/2011 11:45:00 PM,012XX N MILWAUKEE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1424,014,1,24,03,1165712,1908139,2011,02/09/2018 03:44:29 PM,41.90352381,-87.66674162,"(41.90352381, -87.66674162)"
8288449,HT522550,09/28/2011 11:45:00 PM,069XX S STATE ST,0810,THEFT,OVER $500,CTA BUS,false,false,0322,003,6,69,06,1177495,1859111,2011,02/10/2018 03:50:01 PM,41.768727829,-87.624945647,"(41.768727829, -87.624945647)"
8284623,HT519078,09/28/2011 11:53:00 PM,025XX W 63RD ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0825,008,15,66,06,1160703,1862802,2011,02/04/2016 06:33:39 AM,41.779219485,-87.68639517,"(41.779219485, -87.68639517)"
8284805,HT519211,09/29/2011 12:30:00 AM,045XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,2313,019,46,3,06,1168792,1930459,2011,02/10/2018 03:50:01 PM,41.964704713,-87.654779253,"(41.964704713, -87.654779253)"
8285359,HT519318,09/29/2011 08:25:00 AM,025XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,1434,014,1,22,14,1158869,1913194,2011,02/10/2018 03:50:01 PM,41.917538291,-87.691738599,"(41.917538291, -87.691738599)"
8285635,HT519623,09/29/2011 12:10:00 PM,011XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0132,001,2,32,06,1176514,1895442,2011,02/04/2016 06:33:39 AM,41.868445367,-87.627447474,"(41.868445367, -87.627447474)"
8342369,HT519836,09/29/2011 01:15:00 PM,001XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0112,001,42,32,06,1175956,1899771,2011,02/04/2016 06:33:39 AM,41.88033698,-87.629365643,"(41.88033698, -87.629365643)"
8307872,HT519803,09/29/2011 01:30:00 PM,003XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0112,001,2,32,06,1175986,1898799,2011,02/10/2018 03:50:01 PM,41.87766908,-87.629284766,"(41.87766908, -87.629284766)"
8285842,HT519832,09/29/2011 02:15:00 PM,017XX W CONGRESS PKWY,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1211,012,2,28,03,1164836,1897786,2011,02/10/2018 03:50:01 PM,41.875133013,-87.670253223,"(41.875133013, -87.670253223)"
8285964,HT519943,09/29/2011 02:45:00 PM,032XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1123,011,28,27,11,1154840,1901084,2011,02/10/2018 03:50:01 PM,41.884389103,-87.706866213,"(41.884389103, -87.706866213)"
8349899,HT583024,09/29/2011 02:54:00 PM,064XX W ARCHER AVE,0560,ASSAULT,SIMPLE,CTA BUS,false,false,0811,008,23,56,08A,1134566,1867400,2011,02/10/2018 03:50:01 PM,41.792336877,-87.782109801,"(41.792336877, -87.782109801)"
8293260,HT521034,09/29/2011 03:00:00 PM,087XX S CREGIER AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,0412,004,8,48,08B,1189703,1847567,2011,02/10/2018 03:50:01 PM,41.736765433,-87.58056802,"(41.736765433, -87.58056802)"
8291923,HT520012,09/29/2011 03:10:00 PM,115XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,0532,005,9,53,08B,1178884,1828608,2011,02/04/2016 06:33:39 AM,41.684992237,-87.620779831,"(41.684992237, -87.620779831)"
8285934,HT519969,09/29/2011 03:45:00 PM,005XX S CICERO AVE,0330,ROBBERY,AGGRAVATED,CTA PLATFORM,false,false,1533,015,24,25,03,1144477,1897125,2011,02/10/2018 03:50:01 PM,41.873726415,-87.745020489,"(41.873726415, -87.745020489)"
8285940,HT519974,09/29/2011 04:05:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8286312,HT520130,09/29/2011 04:25:00 PM,043XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,2123,002,4,39,08B,1182325,1876509,2011,02/10/2018 03:50:01 PM,41.816358925,-87.606702419,"(41.816358925, -87.606702419)"
8286295,HT520196,09/29/2011 05:52:00 PM,075XX N PAULINA AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,2422,024,49,1,08B,1163690,1950023,2011,02/10/2018 03:50:01 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
8286166,HT520289,09/29/2011 07:00:00 PM,028XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1331,012,2,27,06,1157617,1901047,2011,02/04/2016 06:33:39 AM,41.884231489,-87.696669693,"(41.884231489, -87.696669693)"
8286301,HT520360,09/29/2011 08:15:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1832,018,42,8,11,1176223,1905805,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8286288,HT520419,09/29/2011 08:45:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8286260,HT520423,09/29/2011 08:50:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0132,001,2,32,11,1176452,1897617,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
8286296,HT520469,09/29/2011 09:00:00 PM,015XX N CLYBOURN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1822,018,43,8,11,1170470,1910783,2011,02/10/2018 03:50:01 PM,41.910676312,-87.649187069,"(41.910676312, -87.649187069)"
8286302,HT520437,09/29/2011 09:00:00 PM,012XX S STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0132,001,2,33,06,1176526,1894914,2011,02/10/2018 03:50:01 PM,41.866996231,-87.62741936,"(41.866996231, -87.62741936)"
8286370,HT520544,09/29/2011 10:15:00 PM,010XX W 69TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,false,false,0724,007,17,68,14,1170353,1859058,2011,02/10/2018 03:50:01 PM,41.768740825,-87.651126145,"(41.768740825, -87.651126145)"
8286530,HT520617,09/29/2011 11:42:00 PM,005XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1132,011,24,26,03,1149812,1897228,2011,02/10/2018 03:50:01 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
8287029,HT520791,09/30/2011 04:00:00 AM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0123,001,42,32,06,1176417,1899156,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8286977,HT529876,09/30/2011 07:30:00 AM,020XX E 75TH ST,0880,THEFT,PURSE-SNATCHING,CTA BUS STOP,false,false,0333,003,5,43,06,1190924,1855637,2011,02/04/2016 06:33:39 AM,41.758880838,-87.575834454,"(41.758880838, -87.575834454)"
8287063,HT520928,09/30/2011 08:11:00 AM,0000X E ROOSEVELT RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA TRAIN,false,false,0132,001,2,32,17,1176818,1895074,2011,02/10/2018 03:50:01 PM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
8287777,HT521714,09/30/2011 09:35:00 AM,004XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0132,001,2,32,06,1176440,1898296,2011,02/04/2016 06:33:39 AM,41.876278587,-87.627633,"(41.876278587, -87.627633)"
8287032,HT521166,09/30/2011 11:20:00 AM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,true,1114,011,28,26,11,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8287261,HT521225,09/30/2011 12:10:00 PM,002XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,false,true,0935,009,3,37,08B,1175476,1873816,2011,02/04/2016 06:33:39 AM,41.809125265,-87.631906508,"(41.809125265, -87.631906508)"
8287524,HT521255,09/30/2011 12:15:00 PM,046XX N BROADWAY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,2311,019,46,3,11,1167942,1930944,2011,02/10/2018 03:50:01 PM,41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
8287338,HT521267,09/30/2011 12:50:00 PM,0000X W 87TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0634,006,21,44,11,1177549,1847286,2011,02/04/2016 06:33:39 AM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
8287614,HT521341,09/30/2011 01:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0312,003,20,69,03,1180005,1863280,2011,02/10/2018 03:50:01 PM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)"
8288376,HT522480,09/30/2011 03:00:00 PM,011XX N PULASKI RD,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1111,011,27,23,06,1149509,1907413,2011,02/10/2018 03:50:01 PM,41.901861668,-87.72627803,"(41.901861668, -87.72627803)"
8287856,HT521565,09/30/2011 03:05:00 PM,069XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,false,false,0735,007,17,67,03,1166876,1858796,2011,02/10/2018 03:50:01 PM,41.768096835,-87.663878589,"(41.768096835, -87.663878589)"
8287720,HT521510,09/30/2011 03:16:00 PM,006XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,1135,011,2,28,06,1160488,1897219,2011,02/10/2018 03:50:01 PM,41.873668176,-87.686233016,"(41.873668176, -87.686233016)"
8287715,HT521639,09/30/2011 04:05:00 PM,010XX W 69TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,false,false,0724,007,17,68,14,1170353,1859058,2011,02/04/2016 06:33:39 AM,41.768740825,-87.651126145,"(41.768740825, -87.651126145)"
8287911,HT521622,09/30/2011 04:20:00 PM,015XX W 69TH ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0725,007,17,67,06,1167046,1858966,2011,02/10/2018 03:50:01 PM,41.768559705,-87.663250604,"(41.768559705, -87.663250604)"
8287855,HT521731,09/30/2011 05:00:00 PM,001XX W CERMAK RD,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,2111,009,25,34,06,1175616,1889758,2011,02/10/2018 03:50:01 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
8287857,HT521765,09/30/2011 05:55:00 PM,069XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0734,007,17,67,06,1168192,1858832,2011,02/10/2018 03:50:01 PM,41.768167414,-87.659053795,"(41.768167414, -87.659053795)"
8287786,HT521799,09/30/2011 06:15:00 PM,032XX W MADISON ST,0560,ASSAULT,SIMPLE,CTA BUS,false,false,1123,011,28,27,08A,1154883,1899837,2011,02/10/2018 03:50:01 PM,41.880966348,-87.706741745,"(41.880966348, -87.706741745)"
8287837,HT521817,09/30/2011 06:20:00 PM,002XX S WABASH AVE,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,CTA PLATFORM,true,false,0123,001,42,32,04A,1176845,1899365,2011,02/10/2018 03:50:01 PM,41.879202837,-87.626113652,"(41.879202837, -87.626113652)"
8323642,HT522070,09/30/2011 07:40:00 PM,015XX W GARFIELD BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,0932,009,16,61,14,1167189,1868262,2011,02/10/2018 03:50:01 PM,41.79406603,-87.662460592,"(41.79406603, -87.662460592)"
8292360,HT525543,09/30/2011 08:00:00 PM,002XX S STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0123,001,42,32,06,1176417,1899156,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8287951,HT521960,09/30/2011 08:24:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8287924,HT521967,09/30/2011 08:40:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8287940,HT522011,09/30/2011 08:50:00 PM,047XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1113,011,28,25,11,1144619,1901792,2011,02/10/2018 03:50:01 PM,41.886530554,-87.74438154,"(41.886530554, -87.74438154)"
8288014,HT522073,09/30/2011 09:00:00 PM,016XX W LAKE ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,CTA TRAIN,true,false,1333,012,27,28,08B,1165537,1901501,2011,02/10/2018 03:50:01 PM,41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
8288019,HT522076,09/30/2011 10:05:00 PM,008XX E 79TH ST,0560,ASSAULT,SIMPLE,CTA BUS,true,false,0624,006,6,69,08A,1183016,1852803,2011,02/10/2018 03:50:01 PM,41.751291477,-87.604904392,"(41.751291477, -87.604904392)"
8289221,HT522357,09/30/2011 11:00:00 PM,035XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,true,0211,002,3,35,08B,1176846,1881708,2011,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,"(41.830750796, -87.626643572)"
8288062,HT522134,09/30/2011 11:10:00 PM,016XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,true,false,1333,012,27,28,11,1165537,1901501,2011,02/10/2018 03:50:01 PM,41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
8288092,HT522153,09/30/2011 11:15:00 PM,008XX N STATE ST,2027,NARCOTICS,POSS: CRACK,CTA PLATFORM,true,false,1832,018,42,8,18,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8288134,HT522195,10/01/2011 12:10:00 AM,008XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,true,false,1832,018,42,8,26,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
